protocol_id,protocol_no,submission_no,status_id,start_date,end_date,nol_date,protocol_title,medConditionList,studyPopulationList
38758,CAMHPET-CTA-85,183062,1,2015-08-17,,2015-04-17,"""VALIDATION OF A NEW PET TRACER TARGETING TAU PATHOLOGY IN PARKINSONISM.""","[{'med_condition_id': 191, 'med_condition': ""PARKINSON'S DISEASE""}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
38768,GO29437,183115,2,2018-02-13,2020-11-13,2015-04-24,"""A PHASE III, OPEN-LABEL, MULTICENTER, RANDOMIZED STUDY EVALUATING THE EFFICACY AND SAFETY OF MPDL3280A (ANTI-PD-L1 ANTIBODY) IN COMBINATION WITH CARBOPLATIN+PACLITAXEL OR MPDL3280A IN COMBINATION WITH CARBOPLATIN+NAB-PACLITAXEL VERSUS CARBOPLATIN+NAB-PACLITAXEL IN CHEMOTHERAPY NAIVE PATIENTS WITH STAGE IV SQUAMOUS NON-SMALL CELL LUNG CANCER.""","[{'med_condition_id': 512, 'med_condition': 'NON-SQUAMOUS CARCINOMA OF THE LUNG'}, {'med_condition_id': 179, 'med_condition': 'NON-SMALL CELL LUNG CANCER'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
42109,15-402,193933,2,2017-01-25,2018-09-14,2016-05-04,"EFFECTS OF EMPAGLIFLOZIN ON CARDIAC STRUCTURE, FUNCTION, AND CIRCULATING BIOMARKERS IN PATIENTS WITH TYPE 2 DIABETES: EMPA-HEART TRIAL","[{'med_condition_id': 257, 'med_condition': 'TYPE 2 DIABETES'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
42124,CFI-402257-CL-001,193990,1,2021-01-25,,2016-05-03,"AN OPEN LABEL, DOSE ESCALATION, SAFETY, AND PHARMACOKINETIC STUDY OF CFI-402257 ADMINISTERED ORALLY TO PATIENTS WITH ADVANCED CANCER","[{'med_condition_id': 10, 'med_condition': 'ADVANCED CANCERS'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
40513,B3451002,188361,1,2017-01-23,,2015-11-06,"A PHASE 2B, RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED STUDY TO EVALUATE THE SAFETY AND EFFICACY OF STAPHYLOCOCCUS AUREUS 4-ANTIGEN VACCINE (SA4AG) IN ADULTS UNDERGOING ELECTIVE POSTERIOR INSTRUMENTED LUMBAR SPINAL FUSION PROCEDURES","[{'med_condition_id': 653, 'med_condition': 'POSTERIOR INSTRUMENTED LUMBAR SPINAL FUSION'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
39474,VX14-661-107,185442,1,2015-12-09,,2015-07-10,"A PHASE 3, RANDOMIZED, DOUBLE BLIND, PLACEBO CONTROLLED, PARALLEL GROUP STUDY TO EVALUATE THE EFFICACY AND SAFETY OF VX-661 IN COMBINATION WITH IVACAFTOR IN SUBJECTS AGED 12 YEARS AND OLDER WITH CYSTIC FIBROSIS, HETEROZYGOUS FOR THE F508DEL CFTR MUTATION AND WITH A SECOND CFTR MUTATION THAT IS NOT LIKELY TO RESPOND TO VX-661 AND/OR IVACAFTOR THERAPY (F508DEL/NR)","[{'med_condition_id': 61, 'med_condition': 'CYSTIC FIBROSIS'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 3, 'study_population': 'PEDIATRIC'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
39491,ACDC,185526,1,2016-09-22,,2015-06-26,ANTI-ANDROGENS AND CABAZITAXEL IN DEFINING COMPLETE RESPONSE IN PROSTATECTOMY (ACDC-RP TRIAL),"[{'med_condition_id': 214, 'med_condition': 'PROSTATE CANCER'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
43438,INCB 18424-269,198127,2,2017-08-01,2026-04-14,2016-09-26,A PHASE 2 STUDY OF THE JAK1/JAK2 INHIBITOR RUXOLITINIB WITH CHEMOTHERAPY IN CHILDREN WITH DE NOVO HIGH-RISK CRLF2-REARRANGED AND/OR JAK PATHWAY¿MUTANT ACUTE LYMPHOBLASTIC LEUKEMIA,"[{'med_condition_id': 394, 'med_condition': 'ACUTE LYMPHOBLASTIC LEUKEMIA'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 3, 'study_population': 'PEDIATRIC'}]"
38239,CDI.FIDAXOMICIN.1,181365,2,2017-03-22,2021-10-01,2015-02-20,"PROSPECTIVE, OPEN-LABEL TRIAL TO EVALUATE EFFICACY OF 30-DAY DURATION OF FIDAXOMICIN IN PATIENTS WITH RECURRENT C. DIFFICILE INFECTION","[{'med_condition_id': 33, 'med_condition': 'CLOSTRIDIUM DIFFICILE INFECTION'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
40385,OZM-064,187918,1,2017-05-29,,2015-10-21,PHASE 2 TRIAL OF ROSUVASTATIN (CRESTOR®) COMBINED WITH STANDARD CHEMORADIATION THERAPY IN THE TREATMENT OF HIGH-RISK LOCALLY ADVANCED RECTAL CANCER,"[{'med_condition_id': 50, 'med_condition': 'COLORECTAL CANCER'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
40392,MEDI4736-MM-001,187923,2,2017-03-30,2020-03-23,2015-10-23,"""A PHASE 1B MULTICENTER, OPEN-LABEL STUDY TO DETERMINE THE RECOMMENDED DOSE AND REGIMEN OF DURVALUMAB (MEDI4736) EITHER AS MONOTHERAPY OR IN COMBINATION WITH POMALIDOMIDE (POM) WITH OR WITHOUT LOW DOSE-DEXAMETHASONE (DEX) IN SUBJECTS WITH RELAPSED AND REFRACTORY MULTIPLE MYELOMA (RRMM),""","[{'med_condition_id': 167, 'med_condition': 'MULTIPLE MYELOMA'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
38116,X052171,180949,1,2015-02-10,,2015-01-16,"A 2-YEAR, OPEN-LABEL, SAFETY EXTENSION STUDY OF GEVOKIZUMAB IN SUBJECTS WITH PYODERMA GANGRENOSUM","[{'med_condition_id': 595, 'med_condition': 'PYODERMA GANGRENOSUM'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
39668,AB10015,186002,2,2015-11-05,2017-10-12,2015-08-05,"A PROSPECTIVE, MULTICENTER, RANDOMISED, DOUBLE-BLIND, PLACEBO-CONTROLLED, PARALLEL GROUPS, PHASE 2/3 STUDY TO COMPARE THE EFFICACY AND SAFETY OF MASITINIB VERSUS PLACEBO IN THE TREATMENT OF PATIENTS SUFFERING FROM AMYOTROPHIC LATERAL SCLEROSIS (ALS)","[{'med_condition_id': 15, 'med_condition': 'AMYOTROPHIC LATERAL SCLEROSIS (ALS)'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
38125,PBI-4050-ATX-9-03,180999,2,2015-11-18,2017-01-10,2015-02-03,"A PHASE 2, OPEN-LABEL, SINGLE ARM, EXPLORATORY, OBSERVATIONAL STUDY TO EVALUATE THE SAFETY AND TOLERABILITY OF PBI-4050 IN PATIENTS WITH IDIOPATHIC PULMONARY FIBROSIS (IPF)","[{'med_condition_id': 127, 'med_condition': 'IDIOPATHIC PULMONARY FIBROSIS (IPF)'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
69549,ERAS-254-01,279220,2,2024-01-04,2025-06-25,2023-10-23,AN OPEN-LABEL STUDY TO ASSESS THE SAFETY AND EFFICACY OF NAPORAFENIB (ERAS-254) ADMINISTERED WITH TRAMETINIB IN PREVIOUSLY TREATED PATIENTS WITH LOCALLY ADVANCED UNRESECTABLE OR METASTATIC SOLID TUMOR MALIGNANCIES WITH RAS Q61X MUTATIONS [SEACRAFT-1],"[{'med_condition_id': 278, 'med_condition': 'SOLID TUMORS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 3, 'study_population': 'PEDIATRIC'}]"
71161,HS135-002,283378,1,2024-11-06,,2024-03-27,"A PHASE I, MULTICENTER, OPEN-LABEL, MULTIPLE ASCENDING DOSE STUDY ASSESSING THE PHARMACOKINETICS, SAFETY, PHARMACODYNAMICS AND EFFICACY OF HS135 ADDED TO BACKGROUND PULMONARY ARTERIAL HYPERTENSION (PAH) THERAPY","[{'med_condition_id': 218, 'med_condition': 'PULMONARY ARTERIAL HYPERTENSION (PAH)'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
61060,2693-CL-0312,253855,2,2022-08-08,2023-08-15,2021-07-28,"A PHASE 3B, RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED, 24-WEEK STUDY TO ASSESS THE EFFICACY AND SAFETY OF FEZOLINETANT IN MENOPAUSAL WOMEN SUFFERING FROM MODERATE TO SEVERE VASOMOTOR SYMPTOMS (HOT FLASHES) AND CONSIDERED UNSUITABLE FOR HORMONE REPLACEMENT THERAPY","[{'med_condition_id': 980, 'med_condition': 'MENOPAUSE-RELATED VASOMOTOR SYMPTOMS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
67471,ITER-002-HCC,272975,3,,,2023-04-04,"A PHASE 1/2 EXPLORATORY STUDY OF THE TBL1 INHIBITOR, TEGAVIVINT (BC2059), IN PATIENTS WITH ADVANCED HEPATOCELLULAR CARCINOMA","[{'med_condition_id': 519, 'med_condition': 'ADVANCED HEPATOCELLULAR CARCINOMA'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
69866,202301CPC,280141,1,2024-04-18,,2023-11-16,"RANDOMIZED TRIAL TO DETERMINE THE EFFICACY AND SAFETY OF FINERENONE ON MORBIDITY AND MORTALITY AMONG HEART FAILUREPATIENTS WITH LEFT VENTRICULAR EJECTION FRACTION GREATER THAN OR EQUAL TO 40% HOSPITALIZED DUE TO AN EPISODE OF ACUTEDECOMPENSATED HEART FAILURE (REDEFINE-HF)","[{'med_condition_id': 421, 'med_condition': 'HEART FAILURE'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
66068,CA057-008,268661,1,2025-05-07,,2022-11-18,"A PHASE 3, TWO-STAGE, RANDOMIZED, MULTICENTER, OPEN-LABEL STUDY COMPARING MEZIGDOMIDE (BMS-986348, CC-92480), CARFILZOMIB, AND DEXAMETHASONE (480KD) VERSUS CARFILZOMIB AND DEXAMETHASONE (KD) IN PARTICIPANTS WITH RELAPSED OR REFRACTORY MULTIPLE MYELOMA (RRMM)","[{'med_condition_id': 167, 'med_condition': 'MULTIPLE MYELOMA'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
66078,DB104-01,268674,2,2023-03-16,2024-02-06,2022-11-10,"A BIOMARKER-GUIDED, RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED EFFICACY AND SAFETY STUDY OF LIAFENSINE IN PATIENTS WITH TREATMENT-RESISTANT DEPRESSION","[{'med_condition_id': 152, 'med_condition': 'MAJOR DEPRESSIVE DISORDER'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
64544,ME-401-008,264236,1,2022-11-01,,2022-06-06,"A PHASE 2 SINGLE-ARM, OPEN-LABEL STUDY TO ASSESS THE SAFETY AND EFFICACY OF RITUXIMAB PLUS VENETOCLAX IN COMBINATION WITH ZANDELISIB IN SUBJECTS WITH RELAPSED OR REFRACTORY CHRONIC LYMPHOCYTIC LEUKEMIA ¿ THE CORAL STUDY","[{'med_condition_id': 362, 'med_condition': 'CHRONIC LYMPHOCYTIC LEUKEMIA'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
61959,CKJX839B12302,256429,1,2022-07-07,,2021-10-18,"A RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED, MULTICENTER TRIAL, ASSESSING THE IMPACT OF INCLISIRAN ON MAJOR ADVERSE CARDIOVASCULAR EVENTS IN PARTICIPANTS WITH ESTABLISHED CARDIOVASCULAR DISEASE (VICTORION-2 PREVENT)","[{'med_condition_id': 37, 'med_condition': 'CARDIOVASCULAR DISEASE'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
61960,EFC17262,256700,2,2022-09-17,2022-12-14,2021-10-13,"A PHASE 3, RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED, PARALLEL-GROUP STUDY TO EVALUATE THE EFFICACY AND SAFETY OF TOLEBRUTINIB (SAR442168) IN ADULTS WITH GENERALIZED MYASTHENIA GRAVIS","[{'med_condition_id': 163, 'med_condition': 'MYASTHENIA GRAVIS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
60447,MRNA-3927-P101-EXT,252323,1,2022-01-12,,2021-06-03,"A PHASE 1/2, GLOBAL, OPEN-LABEL, EXTENSION STUDY TO EVALUATE THE LONG-TERM SAFETY AND CLINICAL ACTIVITY OF MRNA-3927 IN PARTICIPANTS PREVIOUSLY ENROLLED IN THE MRNA-3927-P101 STUDY","[{'med_condition_id': 1218, 'med_condition': 'PROPIONIC ACIDEMIA'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 3, 'study_population': 'PEDIATRIC'}]"
67028,MK-7684A-010,271607,1,2023-12-06,,2023-02-22,"A PHASE 3, RANDOMIZED, DOUBLE-BLIND, ACTIVE-COMPARATORCONTROLLED CLINICAL STUDY OF ADJUVANT MK¿7684A (VIBOSTOLIMAB WITH PEMBROLIZUMAB) VERSUS ADJUVANT PEMBROLIZUMAB IN PARTICIPANTS WITH HIGH-RISK STAGE II-IV MELANOMA (KEYVIBE-010)","[{'med_condition_id': 154, 'med_condition': 'MELANOMA'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 3, 'study_population': 'PEDIATRIC'}]"
70056,MRNA-1345-P201,280778,1,2024-05-06,,2023-12-05,"A PHASE 2, RANDOMIZED, OBSERVER-BLIND, PLACEBO-CONTROLLED, DOSE-ESCALATION STUDY TO EVALUATE THE REACTOGENICITY, SAFETY, AND IMMUNOGENICITY OF MRNA-1345, AN MRNA VACCINE TARGETING RESPIRATORY SYNCYTIAL VIRUS, IN PREGNANT WOMEN, AND SAFETY AND IMMUNOGENICITY IN INFANTS BORN TO VACCINATED MOTHERS.","[{'med_condition_id': 280, 'med_condition': 'RESPIRATORY SYNCYTIAL VIRUS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 3, 'study_population': 'PEDIATRIC'}]"
47390,CAIN457F2366,210696,2,2018-01-25,2019-12-30,2017-11-28,"A RANDOMIZED, DOUBLE-BLIND, ACTIVE CONTROL, MULTICENTER STUDY TO EVALUATE THE EFFICACY AT WEEK 52 OF SUBCUTANEOUSLY ADMINISTERED SECUKINUMAB MONOTHERAPY COMPARED WITH SUBCUTANEOUSLY ADMINISTERED ADALIMUMAB MONOTHERAPY IN PATIENTS WITH ACTIVE PSORIATIC ARTHRITIS","[{'med_condition_id': 217, 'med_condition': 'PSORIATIC ARTHRITIS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
47359,DZB-CS-301 (ARQ 087-301),210701,2,2021-04-02,2022-08-16,2017-11-21,A PIVOTAL STUDY OF DERAZANTINIB IN PATIENTS WITH INOPERABLE OR ADVANCED INTRAHEPATIC CHOLANGIOCARCINOMA AND FGFR2 GENE FUSIONS OR FGFR2 GENE MUTATIONS OR AMPLIFICATIONS,"[{'med_condition_id': 753, 'med_condition': 'INTRAHEPATIC CHOLANGIOCARCINOMA'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
38494,201187,182223,3,,,2015-03-18,"A RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED PHASE II STUDY OF PAZOPANIB VERSUS PLACEBO AS MAINTENANCE THERAPY FOR PATIENTS WHO HAVE NOT PROGRESSED AFTER FIRST-LINE CHEMOTHERAPY FOR ADVANCED SOFT TISSUE SARCOMA (STS)","[{'med_condition_id': 237, 'med_condition': 'SOFT TISSUE SARCOMA'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
38520,GTI1408,182286,1,2015-10-22,,2015-03-05,"A MULTI-CENTER, RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED STUDY TO EVALUATE THE EFFICACY AND SAFETY OF IMMUNE GLOBULIN (HUMAN), 10% CAPRYLATE/CHROMATOGRAPHY PURIFIED (IGIV-C) IN SYMPTOMATIC SUBJECTS WITH GENERALIZED MYASTHENIA GRAVIS.","[{'med_condition_id': 163, 'med_condition': 'MYASTHENIA GRAVIS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
38705,109MS308,182886,1,2015-09-24,,2015-04-08,"A MULTICENTER, RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED STUDY OF THE EFFICACY AND SAFETY OF BG00012 IN DELAYING DISABILITY PROGRESSION IN SUBJECTS WITH SECONDARY PROGRESSIVE MULTIPLE SCLEROSIS","[{'med_condition_id': 161, 'med_condition': 'MULTIPLE SCLEROSIS'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
40018,PRT-201-320,186855,1,2018-05-23,,2015-09-11,"MULTICENTER, DOUBLE BLIND, PLACEBO CONTROLLED STUDY OF VONAPANITASE (PRT-201) ADMINISTERED IMMEDIATELY AFTER RADIOCEPHALIC ARTERIOVENOUS FISTULA CREATION IN PATIENTS WITH CHRONIC KIDNEY DISEASE","[{'med_condition_id': 456, 'med_condition': 'CHRONIC KIDNEY DISEASE (CKD)'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
38720,186-2014,182964,3,,,2015-04-10,QUANTITATIVE BLOOD OXYGENATION LEVEL DEPENDENT (QBOLD) MR IMAGING OF GLIOBLASTOMA FOR ASSESSMENT OF TUMOR HYPOXIA AND ITS CORRELATION WITH INTRAOPERATIVE MEASUREMENTS.,"[{'med_condition_id': 90, 'med_condition': 'GLIOBLASTOMA'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
48083,EP0091,212823,2,2018-09-05,2020-01-30,2018-02-16,"A RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED, DOSE FINDING STUDY TO EVALUATE THE EFFICACY AND SAFETY OF PADSEVONIL AS ADJUNCTIVE TREATMENT OF FOCAL-ONSET SEIZURES IN ADULT SUBJECTS WITH DRUG-RESISTANT EPILEPSY","[{'med_condition_id': 392, 'med_condition': 'EPILEPSY'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
47087,PRO 00076309,209690,3,,,2017-10-20,"A PROSPECTIVE, DOUBLE BLIND, RANDOMIZED PILOT STUDY COMPARING THE EFFICACY OF LYOPHILIZED FECAL MICROBIOTA TRANSPLANTATION (FMT) TO LYOPHILIZED STERILE FECAL FILTRATE IN THE MANAGEMENT OF RECURRENT CLOSTRIDIUM DIFFICILE INFECTION (CDI)","[{'med_condition_id': 33, 'med_condition': 'CLOSTRIDIUM DIFFICILE INFECTION'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
48066,56136379HPB2001,212842,2,2019-09-06,2020-11-18,2018-02-15,"A PHASE 2A, RANDOMIZED, PARTIALLY-BLIND, PLACEBO-CONTROLLED STUDY TO ASSESS THE EFFICACY, SAFETY, AND PHARMACOKINETICS OF 24 WEEKS OF TREATMENT WITH MULTIPLE DOSES OF JNJ-56136379 AS MONOTHERAPY AND IN COMBINATION WITH A NUCLEOS(T)IDE ANALOG IN SUBJECTS WITH CHRONIC HEPATITIS B VIRUS INFECTION","[{'med_condition_id': 103, 'med_condition': 'HEPATITIS B VIRUS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
40848,63623872FLZ2002,189437,2,2016-12-13,2017-05-31,2015-12-10,"A PHASE 2, RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED STUDY TO EVALUATE THE PHARMACOKINETICS, SAFETY, AND ANTIVIRAL ACTIVITY OF JNJ-63623872 IN COMBINATION WITH OSELTAMIVIR IN ADOLESCENT, ADULT, AND ELDERLY HOSPITALIZED PATIENTS WITH INFLUENZA A INFECTION","[{'med_condition_id': 131, 'med_condition': 'INFLUENZA'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
38533,MK-3475-048,182348,1,2016-12-21,,2015-04-01,A PHASE 3 CLINICAL TRIAL OF PEMBROLIZUMAB (MK-3475) IN FIRST LINE TREATMENT OF RECURRENT/METASTATIC HEAD AND NECK SQUAMOUS CELL CARCINOMA,"[{'med_condition_id': 34, 'med_condition': 'CARCINOMA OF THE HEAD AND NECK'}, {'med_condition_id': 240, 'med_condition': 'SQUAMOUS CELL CARCINOMA'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
48480,NCT03233828,214006,3,,,2018-04-06,PRE-TREATMENT OF HIGHLY SUSPICIOUS PIGMENTED SKIN LESIONS WITH INTERLEUKIN-2.,"[{'med_condition_id': 154, 'med_condition': 'MELANOMA'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
38555,CNTO1959PSA2001,182413,1,2015-04-24,,2015-03-20,"A PHASE 2A, MULTICENTER, RANDOMIZED, DOUBLE-BLIND, PLACEBO CONTROLLED STUDY EVALUATING THE EFFICACY AND SAFETY OF GUSELKUMAB IN THE TREATMENT OF SUBJECTS WITH ACTIVE PSORIATIC ARTHRITIS","[{'med_condition_id': 371, 'med_condition': 'PSORIASIS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
78004,INS1009-311,305199,3,,,2026-02-06,"A PHASE 3, RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED, MULTICENTER, PARALLEL GROUP STUDY TO EVALUATE THE EFFICACY AND SAFETY OF TREPROSTINIL PALMITIL INHALATION POWDER IN PARTICIPANTS WITH PULMONARY HYPERTENSION ASSOCIATED WITH INTERSTITIAL LUNG DISEASE","[{'med_condition_id': 483, 'med_condition': 'PULMONARY HYPERTENSION'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
78119,222638,305467,1,2026-02-18,,2026-02-04,"A PHASE 2B RANDOMIZED, OPEN-LABEL ACTIVE CONTROLLED STUDY EVALUATING THE SAFETY AND EFFICACY OF ORAL VH4524184 COADMINISTERED WITH EMTRICITABINE AND TENOFOVIR ALAFENAMIDE IN TREATMENT NAÏVE VIREMIC PERSONS WITH HIV-1 (INNOVATE STUDY)","[{'med_condition_id': 117, 'med_condition': 'HUMAN IMMUNODEFICIENCY VIRUS (HIV)'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
72427,TIS6463-203,287830,1,2025-03-01,,2024-07-31,"PHASE 2B RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED CROSSOVER STUDY EVALUATING THE EFFICACY AND SAFETY OF ZAGOCIGUAT IN PARTICIPANTS WITH MELAS (PRIZM)","[{'med_condition_id': 1076, 'med_condition': 'MITOCHONDRIAL DISORDERS'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
72843,ALC.8 / MM1YA-S01,289634,1,2025-01-09,,2024-09-13,"A RANDOMIZED PHASE II STUDY COMPARINGCYTARABINE + DAUNORUBICIN (7+3) VS (DAUNORUBICIN AND CYTARABINE) LIPOSOME,CYTARABINE + DAUNORUBICIN + VENETOCLAX, AZACITIDINE + VENETOCLAX, AND(DAUNORUBICIN AND CYTARABINE) LIPOSOME + VENETOCLAX IN PATIENTS AGED 59 ORYOUNGER WHO ARE CONSIDERED HIGH-RISK (ADVERSE) ACUTE MYELOID LEUKEMIA ASDETERMINED BY MYELOMATCH; A MYELOMATCH CLINICAL TRIAL","[{'med_condition_id': 719, 'med_condition': 'ACUTE MYELOID LEUKEMIA'}, {'med_condition_id': 165, 'med_condition': 'MYELOID LEUKEMIA'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
73599,017004,291910,1,2025-07-31,,2024-11-28,"AN OPEN-LABEL, PHASE 1/2 STUDY OF JCAR017 IN SUBJECTS WITH RELAPSED OR REFRACTORY CHRONIC LYMPHOCYTIC LEUKEMIA OR SMALL LYMPHOCYTIC LYMPHOMA","[{'med_condition_id': 362, 'med_condition': 'CHRONIC LYMPHOCYTIC LEUKEMIA'}, {'med_condition_id': 892, 'med_condition': 'SMALL LYMPHOCYTIC LYMPHOMA'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
72388,GS-US-579-6764,288140,1,2024-10-21,,2024-07-31,"A PHASE 1 STUDY TO EVALUATE THE SAFETY AND TOLERABILITY OF GS-2121 AS MONOTHERAPY AND IN COMBINATION IN ADULTS WITH ADVANCED SOLID TUMORS","[{'med_condition_id': 571, 'med_condition': 'ADVANCED SOLID TUMORS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
72954,BUGENES 01,289968,3,,,2024-09-20,"IMPLEMENTING PHARMACOGENETICS IN THE BUSULFAN DOSING METHOD FOR CHILDRENUNDERGOING HEMATOPOIETIC STEM-CELL TRANSPLANTATION: A PROSPECTIVE,MULTICENTRIC, RANDOMIZED CLINICAL TRIAL.","[{'med_condition_id': 431, 'med_condition': 'HEMATOPOIETIC STEM CELL TRANSPLANT'}]","[{'study_population_id': 3, 'study_population': 'PEDIATRIC'}]"
